2026-07-03 02:19:08	cid=1	cas=14992-62-2	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=14992-62-2&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:21:05	cid=79	cas=100-54-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100549&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:05	cid=79	cas=100-54-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100549&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:10	cid=79	cas=100-54-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100549&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:10	cid=79	cas=100-54-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100549&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:10	cid=79	cas=100-54-9	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100549&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:11	cid=79	cas=100-54-9	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100549&Index=1&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:21:11	cid=79	cas=100-54-9	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100549&Index=2&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:21:15	cid=79	cas=100-54-9	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100549&Index=3&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:21:15	cid=79	cas=100-54-9	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100549&Index=4&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:21:16	cid=79	cas=100-54-9	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100549&Index=5&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:21:16	cid=79	cas=100-54-9	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100549&Index=6&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:21:17	cid=79	cas=100-54-9	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100549&Index=7&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:21:21	cid=79	cas=100-54-9	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100549&Index=8&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:21:21	cid=79	cas=100-54-9	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100549&Index=9&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:21:21	cid=79	cas=100-54-9	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=100-54-9&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404
2026-07-03 02:21:21	cid=80	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:21:21	cid=81	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:21:22	cid=82	cas=27840-48-8	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=27840-48-8&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:21:22	cid=85	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:21:23	cid=86	cas=548-93-6	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=548-93-6&Units=SI&Mask=480	reason=no_jcamp_links	message=
2026-07-03 02:21:24	cid=87	cas=2068-83-9	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=2068-83-9&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:21:25	cid=89	cas=484-78-6	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=484-78-6&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:21:26	cid=91	cas=621-54-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C621545&Index=1&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:26	cid=91	cas=621-54-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C621545&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:27	cid=91	cas=621-54-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C621545&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:27	cid=91	cas=621-54-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C621545&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:27	cid=91	cas=621-54-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C621545&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:31	cid=91	cas=621-54-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C621545&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:32	cid=91	cas=621-54-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C621545&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:32	cid=91	cas=621-54-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C621545&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:33	cid=91	cas=621-54-5	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C621545&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:33	cid=91	cas=621-54-5	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=621-54-5&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 02:21:33	cid=92	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:21:34	cid=93	cas=689-31-6	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=689-31-6&Units=SI&Mask=480	reason=no_jcamp_links	message=
2026-07-03 02:21:34	cid=95	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:21:35	cid=96	cas=541-50-4	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=541-50-4&Units=SI&Mask=480	reason=no_jcamp_links	message=
2026-07-03 02:21:35	cid=97	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 02:21:36	cid=98	cas=2464-23-5	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=2464-23-5&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:21:36	cid=100	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 02:21:37	cid=101	cas=100-83-4	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100834&Index=1&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:38	cid=101	cas=100-83-4	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100834&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:38	cid=101	cas=100-83-4	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100834&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:38	cid=101	cas=100-83-4	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100834&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:39	cid=101	cas=100-83-4	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100834&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:43	cid=101	cas=100-83-4	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100834&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:43	cid=101	cas=100-83-4	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100834&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:43	cid=101	cas=100-83-4	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100834&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:44	cid=101	cas=100-83-4	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100834&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:44	cid=101	cas=100-83-4	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100834&Index=1&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:21:48	cid=101	cas=100-83-4	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100834&Index=2&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:21:49	cid=101	cas=100-83-4	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100834&Index=3&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:21:49	cid=101	cas=100-83-4	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100834&Index=4&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:21:49	cid=101	cas=100-83-4	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100834&Index=5&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:21:50	cid=101	cas=100-83-4	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100834&Index=6&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:21:54	cid=101	cas=100-83-4	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100834&Index=7&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:21:54	cid=101	cas=100-83-4	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100834&Index=8&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:21:54	cid=101	cas=100-83-4	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C100834&Index=9&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:21:54	cid=101	cas=100-83-4	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=100-83-4&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404
2026-07-03 02:21:56	cid=102	cas=620-24-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C620246&Index=1&Type=IR	reason=download_http_404	message=
2026-07-03 02:21:56	cid=102	cas=620-24-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C620246&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:00	cid=102	cas=620-24-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C620246&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:01	cid=102	cas=620-24-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C620246&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:01	cid=102	cas=620-24-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C620246&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:01	cid=102	cas=620-24-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C620246&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:02	cid=102	cas=620-24-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C620246&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:06	cid=102	cas=620-24-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C620246&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:06	cid=102	cas=620-24-6	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C620246&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:06	cid=102	cas=620-24-6	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=620-24-6&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 02:22:07	cid=104	cas=1124-49-8	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=1124-49-8&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:22:07	cid=105	cas=3913-50-6	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=3913-50-6&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:22:08	cid=106	cas=17885-08-4	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=17885-08-4&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:22:10	cid=107	cas=501-52-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C501520&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:10	cid=107	cas=501-52-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C501520&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:10	cid=107	cas=501-52-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C501520&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:11	cid=107	cas=501-52-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C501520&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:11	cid=107	cas=501-52-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C501520&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:15	cid=107	cas=501-52-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C501520&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:15	cid=107	cas=501-52-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C501520&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:16	cid=107	cas=501-52-0	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C501520&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:16	cid=107	cas=501-52-0	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C501520&Index=1&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:22:17	cid=107	cas=501-52-0	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C501520&Index=2&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:22:21	cid=107	cas=501-52-0	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C501520&Index=3&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:22:21	cid=107	cas=501-52-0	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C501520&Index=4&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:22:21	cid=107	cas=501-52-0	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C501520&Index=5&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:22:22	cid=107	cas=501-52-0	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C501520&Index=6&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:22:22	cid=107	cas=501-52-0	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C501520&Index=7&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:22:26	cid=107	cas=501-52-0	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C501520&Index=8&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:22:26	cid=107	cas=501-52-0	modality=uvvis	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C501520&Index=9&Type=UVVis	reason=download_http_404	message=
2026-07-03 02:22:26	cid=107	cas=501-52-0	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=501-52-0&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404;uvvis:download_http_404
2026-07-03 02:22:27	cid=108	cas=501-81-5	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=501-81-5&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:22:28	cid=109	cas=2381-08-0	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=2381-08-0&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:22:29	cid=110	cas=88947-38-0	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=88947-38-0&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:22:29	cid=111	cas=462-88-4	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=462-88-4&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:22:30	cid=112	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 02:22:30	cid=113	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:22:31	cid=114	cas=17270-50-7	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=17270-50-7&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:22:31	cid=115	cas=	modality=	url=	reason=not_found	message=pubchem_synonyms_404
2026-07-03 02:22:31	cid=116	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:22:32	cid=117	cas=4919-04-4	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=4919-04-4&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:22:32	cid=118	cas=4390-05-0	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=4390-05-0&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:22:34	cid=119	cas=56-12-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C56122&Index=1&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:34	cid=119	cas=56-12-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C56122&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:35	cid=119	cas=56-12-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C56122&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:35	cid=119	cas=56-12-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C56122&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:35	cid=119	cas=56-12-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C56122&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:46	cid=119	cas=56-12-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C56122&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:46	cid=119	cas=56-12-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C56122&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:46	cid=119	cas=56-12-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C56122&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:47	cid=119	cas=56-12-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C56122&Index=9&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:47	cid=119	cas=56-12-2	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=56-12-2&Units=SI&Mask=480	reason=all_jcamp_downloads_failed	message=ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404;ir:download_http_404
2026-07-03 02:22:47	cid=120	cas=3374-46-7	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=3374-46-7&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:22:48	cid=121	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:22:48	cid=122	cas=	modality=	url=	reason=not_found	message=no_cas_in_synonyms
2026-07-03 02:22:49	cid=123	cas=4210-97-3	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=4210-97-3&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:22:49	cid=124	cas=3318-73-8	modality=	url=https://webbook.nist.gov/cgi/cbook.cgi?ID=3318-73-8&Units=SI&Mask=480	reason=nist_not_found	message=
2026-07-03 02:22:51	cid=125	cas=623-05-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C623052&Index=1&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:51	cid=125	cas=623-05-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C623052&Index=2&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:52	cid=125	cas=623-05-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C623052&Index=3&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:52	cid=125	cas=623-05-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C623052&Index=4&Type=IR	reason=download_http_404	message=
2026-07-03 02:22:52	cid=125	cas=623-05-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C623052&Index=5&Type=IR	reason=download_http_404	message=
2026-07-03 02:23:03	cid=125	cas=623-05-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C623052&Index=6&Type=IR	reason=download_http_404	message=
2026-07-03 02:23:03	cid=125	cas=623-05-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C623052&Index=7&Type=IR	reason=download_http_404	message=
2026-07-03 02:23:03	cid=125	cas=623-05-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C623052&Index=8&Type=IR	reason=download_http_404	message=
2026-07-03 02:23:04	cid=125	cas=623-05-2	modality=ir	url=https://webbook.nist.gov/cgi/cbook.cgi?JCAMP=C623052&Index=9&Type=IR	reason=download_http_404	message=
